  0.1276	  1.9277	  0.0643	 -0.0028	  0.0000
  0.2913	  1.9277	  0.0618	  0.0003	  0.0000
  0.4549	  1.9277	  0.0572	 -0.0007	  0.0000
  0.6186	  1.9277	  0.0513	 -0.0043	  0.0000
  0.7822	  1.9277	  0.0463	 -0.0035	  0.0000
  0.9459	  1.9277	  0.0422	 -0.0044	  0.0000
  1.1095	  1.9277	  0.0362	 -0.0062	  0.0000
  1.2731	  1.9277	  0.0414	 -0.0060	  0.0000
  1.4368	  1.9277	  0.0424	 -0.0095	  0.0000
  1.6004	  1.9277	  0.0385	 -0.0100	  0.0000
  1.7641	  1.9277	  0.0346	 -0.0084	  0.0000
  1.9277	  1.9277	  0.0492	 -0.0112	  0.0000
  2.0914	  1.9277	  0.0399	 -0.0138	  0.0000
  2.2550	  1.9277	  0.0449	 -0.0102	  0.0000
  2.4186	  1.9277	  0.0439	 -0.0136	  0.0000
  2.5823	  1.9277	  0.0448	 -0.0162	  0.0000
  2.7459	  1.9277	  0.0398	 -0.0164	  0.0000
  2.9096	  1.9277	  0.0393	 -0.0181	  0.0000
  3.0732	  1.9277	  0.0365	 -0.0168	  0.0000
  3.2368	  1.9277	  0.0336	 -0.0215	  0.0000
  3.4005	  1.9277	  0.0354	 -0.0211	  0.0000
  3.5641	  1.9277	  0.0330	 -0.0234	  0.0000
  3.7278	  1.9277	  0.0326	 -0.0225	  0.0000
  3.8914	  1.9277	  0.0270	 -0.0204	  0.0000
  4.0551	  1.9277	  0.0232	 -0.0250	  0.0000
  4.2187	  1.9277	  0.0245	 -0.0357	  0.0000
  4.3823	  1.9277	  0.0254	 -0.0308	  0.0000
  4.5460	  1.9277	  0.0254	 -0.0213	  0.0000
  4.7096	  1.9277	  0.0215	 -0.0279	  0.0000
  4.8733	  1.9277	  0.0182	 -0.0360	  0.0000
  5.0369	  1.9277	  0.0167	 -0.0321	  0.0000
  5.2006	  1.9277	  0.0139	 -0.0359	  0.0000
  5.3642	  1.9277	  0.0088	 -0.0339	  0.0000
  5.5278	  1.9277	  0.0062	 -0.0375	  0.0000
  5.6915	  1.9277	  0.0029	 -0.0415	  0.0000
  5.8551	  1.9277	  0.0014	 -0.0356	  0.0000
  6.0188	  1.9277	 -0.0017	 -0.0308	  0.0000
  6.1824	  1.9277	 -0.0029	 -0.0311	  0.0000
  6.3461	  1.9277	 -0.0078	 -0.0351	  0.0000
  6.5097	  1.9277	 -0.0085	 -0.0254	  0.0000
  6.6733	  1.9277	 -0.0098	 -0.0234	  0.0000
  6.8370	  1.9277	 -0.0107	 -0.0150	  0.0000
  7.0006	  1.9277	 -0.0086	 -0.0138	  0.0000
  7.1643	  1.9277	 -0.0110	 -0.0109	  0.0000
  7.3279	  1.9277	 -0.0108	 -0.0046	  0.0000
  0.1276	  1.7641	  0.0549	 -0.0031	  0.0000
  0.2913	  1.7641	  0.0596	 -0.0060	  0.0000
  0.4549	  1.7641	  0.0531	 -0.0023	  0.0000
  0.6186	  1.7641	  0.0500	 -0.0007	  0.0000
  0.7822	  1.7641	  0.0586	 -0.0021	  0.0000
  0.9459	  1.7641	  0.0473	 -0.0027	  0.0000
  1.1095	  1.7641	  0.0348	 -0.0067	  0.0000
  1.2731	  1.7641	  0.0371	 -0.0066	  0.0000
  1.4368	  1.7641	  0.0343	 -0.0088	  0.0000
  1.6004	  1.7641	  0.0367	 -0.0091	  0.0000
  1.7641	  1.7641	  0.0370	 -0.0094	  0.0000
  1.9277	  1.7641	  0.0413	 -0.0120	  0.0000
  2.0914	  1.7641	  0.0499	 -0.0154	  0.0000
  2.2550	  1.7641	  0.0475	 -0.0150	  0.0000
  2.4186	  1.7641	  0.0402	 -0.0159	  0.0000
  2.5823	  1.7641	  0.0430	 -0.0166	  0.0000
  2.7459	  1.7641	  0.0449	 -0.0191	  0.0000
  2.9096	  1.7641	  0.0401	 -0.0224	  0.0000
  3.0732	  1.7641	  0.0395	 -0.0222	  0.0000
  3.2368	  1.7641	  0.0422	 -0.0195	  0.0000
  3.4005	  1.7641	  0.0384	 -0.0222	  0.0000
  3.5641	  1.7641	  0.0375	 -0.0278	  0.0000
  3.7278	  1.7641	  0.0306	 -0.0274	  0.0000
  3.8914	  1.7641	  0.0318	 -0.0271	  0.0000
  4.0551	  1.7641	  0.0268	 -0.0361	  0.0000
  4.2187	  1.7641	  0.0276	 -0.0331	  0.0000
  4.3823	  1.7641	  0.0255	 -0.0320	  0.0000
  4.5460	  1.7641	  0.0242	 -0.0320	  0.0000
  4.7096	  1.7641	  0.0219	 -0.0372	  0.0000
  4.8733	  1.7641	  0.0178	 -0.0391	  0.0000
  5.0369	  1.7641	  0.0182	 -0.0307	  0.0000
  5.2006	  1.7641	  0.0123	 -0.0386	  0.0000
  5.3642	  1.7641	  0.0098	 -0.0433	  0.0000
  5.5278	  1.7641	  0.0077	 -0.0439	  0.0000
  5.6915	  1.7641	  0.0033	 -0.0363	  0.0000
  5.8551	  1.7641	  0.0022	 -0.0363	  0.0000
  6.0188	  1.7641	 -0.0035	 -0.0404	  0.0000
  6.1824	  1.7641	 -0.0051	 -0.0359	  0.0000
  6.3461	  1.7641	 -0.0102	 -0.0358	  0.0000
  6.5097	  1.7641	 -0.0130	 -0.0298	  0.0000
  6.6733	  1.7641	 -0.0099	 -0.0242	  0.0000
  6.8370	  1.7641	 -0.0124	 -0.0197	  0.0000
  7.0006	  1.7641	 -0.0132	 -0.0176	  0.0000
  7.1643	  1.7641	 -0.0109	 -0.0076	  0.0000
  7.3279	  1.7641	 -0.0125	  0.0037	  0.0000
  0.1276	  1.6004	  0.0515	 -0.0048	  0.0000
  0.2913	  1.6004	  0.0533	 -0.0028	  0.0000
  0.4549	  1.6004	  0.0426	 -0.0024	  0.0000
  0.6186	  1.6004	  0.0542	 -0.0041	  0.0000
  0.7822	  1.6004	  0.0596	 -0.0022	  0.0000
  0.9459	  1.6004	  0.0490	 -0.0046	  0.0000
  1.1095	  1.6004	  0.0432	 -0.0081	  0.0000
  1.2731	  1.6004	  0.0426	 -0.0113	  0.0000
  1.4368	  1.6004	  0.0444	 -0.0116	  0.0000
  1.6004	  1.6004	  0.0403	 -0.0131	  0.0000
  1.7641	  1.6004	  0.0388	 -0.0114	  0.0000
  1.9277	  1.6004	  0.0391	 -0.0144	  0.0000
  2.0914	  1.6004	  0.0497	 -0.0153	  0.0000
  2.2550	  1.6004	  0.0428	 -0.0158	  0.0000
  2.4186	  1.6004	  0.0431	 -0.0165	  0.0000
  2.5823	  1.6004	  0.0400	 -0.0178	  0.0000
  2.7459	  1.6004	  0.0425	 -0.0218	  0.0000
  2.9096	  1.6004	  0.0401	 -0.0234	  0.0000
  3.0732	  1.6004	  0.0407	 -0.0236	  0.0000
  3.2368	  1.6004	  0.0385	 -0.0278	  0.0000
  3.4005	  1.6004	  0.0340	 -0.0287	  0.0000
  3.5641	  1.6004	  0.0349	 -0.0304	  0.0000
  3.7278	  1.6004	  0.0330	 -0.0267	  0.0000
  3.8914	  1.6004	  0.0329	 -0.0341	  0.0000
  4.0551	  1.6004	  0.0302	 -0.0303	  0.0000
  4.2187	  1.6004	  0.0308	 -0.0332	  0.0000
  4.3823	  1.6004	  0.0261	 -0.0370	  0.0000
  4.5460	  1.6004	  0.0259	 -0.0364	  0.0000
  4.7096	  1.6004	  0.0242	 -0.0366	  0.0000
  4.8733	  1.6004	  0.0200	 -0.0414	  0.0000
  5.0369	  1.6004	  0.0158	 -0.0450	  0.0000
  5.2006	  1.6004	  0.0115	 -0.0486	  0.0000
  5.3642	  1.6004	  0.0084	 -0.0549	  0.0000
  5.5278	  1.6004	  0.0066	 -0.0490	  0.0000
  5.6915	  1.6004	  0.0028	 -0.0485	  0.0000
  5.8551	  1.6004	  0.0001	 -0.0431	  0.0000
  6.0188	  1.6004	 -0.0072	 -0.0481	  0.0000
  6.1824	  1.6004	 -0.0095	 -0.0355	  0.0000
  6.3461	  1.6004	 -0.0104	 -0.0308	  0.0000
  6.5097	  1.6004	 -0.0157	 -0.0403	  0.0000
  6.6733	  1.6004	 -0.0165	 -0.0293	  0.0000
  6.8370	  1.6004	 -0.0189	 -0.0274	  0.0000
  7.0006	  1.6004	 -0.0179	 -0.0243	  0.0000
  7.1643	  1.6004	 -0.0186	 -0.0090	  0.0000
  7.3279	  1.6004	 -0.0196	  0.0021	  0.0000
  0.1276	  1.4368	  0.0502	 -0.0053	  0.0000
  0.2913	  1.4368	  0.0446	 -0.0067	  0.0000
  0.4549	  1.4368	  0.0427	 -0.0069	  0.0000
  0.6186	  1.4368	  0.0488	 -0.0066	  0.0000
  0.7822	  1.4368	  0.0451	 -0.0044	  0.0000
  0.9459	  1.4368	  0.0494	 -0.0075	  0.0000
  1.1095	  1.4368	  0.0536	 -0.0071	  0.0000
  1.2731	  1.4368	  0.0445	 -0.0107	  0.0000
  1.4368	  1.4368	  0.0518	 -0.0119	  0.0000
  1.6004	  1.4368	  0.0459	 -0.0116	  0.0000
  1.7641	  1.4368	  0.0431	 -0.0143	  0.0000
  1.9277	  1.4368	  0.0424	 -0.0162	  0.0000
  2.0914	  1.4368	  0.0451	 -0.0173	  0.0000
  2.2550	  1.4368	  0.0421	 -0.0192	  0.0000
  2.4186	  1.4368	  0.0456	 -0.0210	  0.0000
  2.5823	  1.4368	  0.0391	 -0.0262	  0.0000
  2.7459	  1.4368	  0.0376	 -0.0294	  0.0000
  2.9096	  1.4368	  0.0368	 -0.0278	  0.0000
  3.0732	  1.4368	  0.0356	 -0.0281	  0.0000
  3.2368	  1.4368	  0.0382	 -0.0317	  0.0000
  3.4005	  1.4368	  0.0409	 -0.0300	  0.0000
  3.5641	  1.4368	  0.0383	 -0.0332	  0.0000
  3.7278	  1.4368	  0.0392	 -0.0336	  0.0000
  3.8914	  1.4368	  0.0386	 -0.0355	  0.0000
  4.0551	  1.4368	  0.0337	 -0.0412	  0.0000
  4.2187	  1.4368	  0.0342	 -0.0501	  0.0000
  4.3823	  1.4368	  0.0300	 -0.0499	  0.0000
  4.5460	  1.4368	  0.0248	 -0.0414	  0.0000
  4.7096	  1.4368	  0.0250	 -0.0418	  0.0000
  4.8733	  1.4368	  0.0214	 -0.0470	  0.0000
  5.0369	  1.4368	  0.0174	 -0.0501	  0.0000
  5.2006	  1.4368	  0.0142	 -0.0522	  0.0000
  5.3642	  1.4368	  0.0099	 -0.0600	  0.0000
  5.5278	  1.4368	  0.0074	 -0.0552	  0.0000
  5.6915	  1.4368	  0.0009	 -0.0458	  0.0000
  5.8551	  1.4368	 -0.0032	 -0.0428	  0.0000
  6.0188	  1.4368	 -0.0089	 -0.0477	  0.0000
  6.1824	  1.4368	 -0.0103	 -0.0317	  0.0000
  6.3461	  1.4368	 -0.0128	 -0.0289	  0.0000
  6.5097	  1.4368	 -0.0188	 -0.0388	  0.0000
  6.6733	  1.4368	 -0.0251	 -0.0402	  0.0000
  6.8370	  1.4368	 -0.0160	 -0.0203	  0.0000
  7.0006	  1.4368	 -0.0158	 -0.0151	  0.0000
  7.1643	  1.4368	 -0.0211	 -0.0114	  0.0000
  7.3279	  1.4368	 -0.0378	 -0.0279	  0.0000
  0.1276	  1.2731	  0.0490	 -0.0090	  0.0000
  0.2913	  1.2731	  0.0422	 -0.0088	  0.0000
  0.4549	  1.2731	  0.0440	 -0.0109	  0.0000
  0.6186	  1.2731	  0.0483	 -0.0071	  0.0000
  0.7822	  1.2731	  0.0418	 -0.0119	  0.0000
  0.9459	  1.2731	  0.0496	 -0.0139	  0.0000
  1.1095	  1.2731	  0.0642	 -0.0096	  0.0000
  1.2731	  1.2731	  0.0543	 -0.0125	  0.0000
  1.4368	  1.2731	  0.0515	 -0.0125	  0.0000
  1.6004	  1.2731	  0.0524	 -0.0167	  0.0000
  1.7641	  1.2731	  0.0472	 -0.0164	  0.0000
  1.9277	  1.2731	  0.0521	 -0.0173	  0.0000
  2.0914	  1.2731	  0.0541	 -0.0220	  0.0000
  2.2550	  1.2731	  0.0523	 -0.0225	  0.0000
  2.4186	  1.2731	  0.0457	 -0.0264	  0.0000
  2.5823	  1.2731	  0.0441	 -0.0272	  0.0000
  2.7459	  1.2731	  0.0411	 -0.0295	  0.0000
  2.9096	  1.2731	  0.0395	 -0.0325	  0.0000
  3.0732	  1.2731	  0.0405	 -0.0325	  0.0000
  3.2368	  1.2731	  0.0413	 -0.0342	  0.0000
  3.4005	  1.2731	  0.0434	 -0.0380	  0.0000
  3.5641	  1.2731	  0.0409	 -0.0381	  0.0000
  3.7278	  1.2731	  0.0394	 -0.0406	  0.0000
  3.8914	  1.2731	  0.0406	 -0.0473	  0.0000
  4.0551	  1.2731	  0.0360	 -0.0425	  0.0000
  4.2187	  1.2731	  0.0343	 -0.0488	  0.0000
  4.3823	  1.2731	  0.0315	 -0.0443	  0.0000
  4.5460	  1.2731	  0.0290	 -0.0502	  0.0000
  4.7096	  1.2731	  0.0292	 -0.0584	  0.0000
  4.8733	  1.2731	  0.0229	 -0.0643	  0.0000
  5.0369	  1.2731	  0.0165	 -0.0644	  0.0000
  5.2006	  1.2731	  0.0147	 -0.0517	  0.0000
  5.3642	  1.2731	  0.0080	 -0.0480	  0.0000
  5.5278	  1.2731	  0.0077	 -0.0447	  0.0000
  5.6915	  1.2731	  0.0020	 -0.0531	  0.0000
  5.8551	  1.2731	 -0.0020	 -0.0428	  0.0000
  6.0188	  1.2731	 -0.0047	 -0.0490	  0.0000
  6.1824	  1.2731	 -0.0098	 -0.0397	  0.0000
  6.3461	  1.2731	 -0.0190	 -0.0515	  0.0000
  6.5097	  1.2731	 -0.0219	 -0.0550	  0.0000
  6.6733	  1.2731	 -0.0283	 -0.0484	  0.0000
  6.8370	  1.2731	 -0.0242	 -0.0267	  0.0000
  7.0006	  1.2731	 -0.0189	 -0.0120	  0.0000
  7.1643	  1.2731	 -0.0202	 -0.0034	  0.0000
  7.3279	  1.2731	 -0.0282	 -0.0210	  0.0000
  0.1276	  1.1095	  0.0382	 -0.0128	  0.0000
  0.2913	  1.1095	  0.0470	 -0.0071	  0.0000
  0.4549	  1.1095	  0.0373	 -0.0115	  0.0000
