  0.1276	  1.9277	  0.0360	  0.0197	  0.0000
  0.2913	  1.9277	  0.0442	  0.0210	  0.0000
  0.4549	  1.9277	  0.0404	  0.0252	  0.0000
  0.6186	  1.9277	  0.0402	  0.0166	  0.0000
  0.7822	  1.9277	  0.0283	  0.0261	  0.0000
  0.9459	  1.9277	  0.0306	  0.0244	  0.0000
  1.1095	  1.9277	  0.0254	  0.0258	  0.0000
  1.2731	  1.9277	  0.0378	  0.0223	  0.0000
  1.4368	  1.9277	  0.0387	  0.0202	  0.0000
  1.6004	  1.9277	  0.0205	  0.0283	  0.0000
  1.7641	  1.9277	  0.0221	  0.0259	  0.0000
  1.9277	  1.9277	  0.0333	  0.0164	  0.0000
  2.0914	  1.9277	  0.0415	  0.0187	  0.0000
  2.2550	  1.9277	  0.0466	  0.0161	  0.0000
  2.4186	  1.9277	  0.0421	  0.0165	  0.0000
  2.5823	  1.9277	  0.0415	  0.0139	  0.0000
  2.7459	  1.9277	  0.0436	  0.0119	  0.0000
  2.9096	  1.9277	  0.0378	  0.0125	  0.0000
  3.0732	  1.9277	  0.0383	  0.0106	  0.0000
  3.2368	  1.9277	  0.0338	  0.0084	  0.0000
  3.4005	  1.9277	  0.0399	  0.0078	  0.0000
  3.5641	  1.9277	  0.0414	  0.0074	  0.0000
  3.7278	  1.9277	  0.0394	  0.0058	  0.0000
  3.8914	  1.9277	  0.0408	  0.0040	  0.0000
  4.0551	  1.9277	  0.0394	  0.0022	  0.0000
  4.2187	  1.9277	  0.0381	 -0.0024	  0.0000
  4.3823	  1.9277	  0.0381	 -0.0008	  0.0000
  4.5460	  1.9277	  0.0354	  0.0009	  0.0000
  4.7096	  1.9277	  0.0359	 -0.0038	  0.0000
  4.8733	  1.9277	  0.0339	 -0.0114	  0.0000
  5.0369	  1.9277	  0.0303	 -0.0129	  0.0000
  5.2006	  1.9277	  0.0257	 -0.0158	  0.0000
  5.3642	  1.9277	  0.0253	 -0.0132	  0.0000
  5.5278	  1.9277	  0.0183	 -0.0117	  0.0000
  5.6915	  1.9277	  0.0134	 -0.0185	  0.0000
  5.8551	  1.9277	  0.0155	 -0.0161	  0.0000
  6.0188	  1.9277	  0.0138	 -0.0115	  0.0000
  6.1824	  1.9277	  0.0117	 -0.0126	  0.0000
  6.3461	  1.9277	  0.0050	 -0.0155	  0.0000
  6.5097	  1.9277	  0.0046	 -0.0073	  0.0000
  6.6733	  1.9277	  0.0008	 -0.0087	  0.0000
  6.8370	  1.9277	 -0.0007	 -0.0029	  0.0000
  7.0006	  1.9277	 -0.0020	 -0.0018	  0.0000
  7.1643	  1.9277	 -0.0027	  0.0007	  0.0000
  7.3279	  1.9277	 -0.0043	  0.0082	  0.0000
  0.1276	  1.7641	  0.0332	  0.0214	  0.0000
  0.2913	  1.7641	  0.0456	  0.0217	  0.0000
  0.4549	  1.7641	  0.0443	  0.0244	  0.0000
  0.6186	  1.7641	  0.0366	  0.0246	  0.0000
  0.7822	  1.7641	  0.0452	  0.0233	  0.0000
  0.9459	  1.7641	  0.0425	  0.0228	  0.0000
  1.1095	  1.7641	  0.0337	  0.0279	  0.0000
  1.2731	  1.7641	  0.0137	  0.0327	  0.0000
  1.4368	  1.7641	  0.0264	  0.0250	  0.0000
  1.6004	  1.7641	  0.0213	  0.0307	  0.0000
  1.7641	  1.7641	  0.0175	  0.0332	  0.0000
  1.9277	  1.7641	  0.0384	  0.0226	  0.0000
  2.0914	  1.7641	  0.0484	  0.0179	  0.0000
  2.2550	  1.7641	  0.0437	  0.0184	  0.0000
  2.4186	  1.7641	  0.0332	  0.0187	  0.0000
  2.5823	  1.7641	  0.0425	  0.0168	  0.0000
  2.7459	  1.7641	  0.0393	  0.0168	  0.0000
  2.9096	  1.7641	  0.0381	  0.0105	  0.0000
  3.0732	  1.7641	  0.0372	  0.0113	  0.0000
  3.2368	  1.7641	  0.0435	  0.0117	  0.0000
  3.4005	  1.7641	  0.0437	  0.0070	  0.0000
  3.5641	  1.7641	  0.0414	  0.0070	  0.0000
  3.7278	  1.7641	  0.0416	  0.0031	  0.0000
  3.8914	  1.7641	  0.0415	  0.0027	  0.0000
  4.0551	  1.7641	  0.0409	 -0.0011	  0.0000
  4.2187	  1.7641	  0.0419	 -0.0036	  0.0000
  4.3823	  1.7641	  0.0423	 -0.0020	  0.0000
  4.5460	  1.7641	  0.0403	 -0.0037	  0.0000
  4.7096	  1.7641	  0.0397	 -0.0083	  0.0000
  4.8733	  1.7641	  0.0345	 -0.0123	  0.0000
  5.0369	  1.7641	  0.0326	 -0.0128	  0.0000
  5.2006	  1.7641	  0.0282	 -0.0206	  0.0000
  5.3642	  1.7641	  0.0263	 -0.0222	  0.0000
  5.5278	  1.7641	  0.0212	 -0.0113	  0.0000
  5.6915	  1.7641	  0.0163	 -0.0132	  0.0000
  5.8551	  1.7641	  0.0149	 -0.0166	  0.0000
  6.0188	  1.7641	  0.0119	 -0.0234	  0.0000
  6.1824	  1.7641	  0.0081	 -0.0196	  0.0000
  6.3461	  1.7641	  0.0037	 -0.0190	  0.0000
  6.5097	  1.7641	  0.0018	 -0.0130	  0.0000
  6.6733	  1.7641	 -0.0024	 -0.0109	  0.0000
  6.8370	  1.7641	 -0.0038	 -0.0059	  0.0000
  7.0006	  1.7641	 -0.0042	  0.0008	  0.0000
  7.1643	  1.7641	 -0.0044	  0.0062	  0.0000
  7.3279	  1.7641	 -0.0057	  0.0166	  0.0000
  0.1276	  1.6004	  0.0257	  0.0215	  0.0000
  0.2913	  1.6004	  0.0427	  0.0247	  0.0000
  0.4549	  1.6004	  0.0343	  0.0292	  0.0000
  0.6186	  1.6004	  0.0242	  0.0286	  0.0000
  0.7822	  1.6004	  0.0296	  0.0277	  0.0000
  0.9459	  1.6004	  0.0439	  0.0297	  0.0000
  1.1095	  1.6004	  0.0386	  0.0338	  0.0000
  1.2731	  1.6004	  0.0167	  0.0341	  0.0000
  1.4368	  1.6004	  0.0282	  0.0271	  0.0000
  1.6004	  1.6004	  0.0320	  0.0291	  0.0000
  1.7641	  1.6004	  0.0272	  0.0286	  0.0000
  1.9277	  1.6004	  0.0337	  0.0256	  0.0000
  2.0914	  1.6004	  0.0453	  0.0218	  0.0000
  2.2550	  1.6004	  0.0458	  0.0176	  0.0000
  2.4186	  1.6004	  0.0362	  0.0171	  0.0000
  2.5823	  1.6004	  0.0440	  0.0166	  0.0000
  2.7459	  1.6004	  0.0405	  0.0160	  0.0000
  2.9096	  1.6004	  0.0404	  0.0122	  0.0000
  3.0732	  1.6004	  0.0440	  0.0109	  0.0000
  3.2368	  1.6004	  0.0493	  0.0091	  0.0000
  3.4005	  1.6004	  0.0433	  0.0070	  0.0000
  3.5641	  1.6004	  0.0459	  0.0057	  0.0000
  3.7278	  1.6004	  0.0430	  0.0053	  0.0000
  3.8914	  1.6004	  0.0463	  0.0045	  0.0000
  4.0551	  1.6004	  0.0439	 -0.0008	  0.0000
  4.2187	  1.6004	  0.0439	 -0.0065	  0.0000
  4.3823	  1.6004	  0.0427	 -0.0065	  0.0000
  4.5460	  1.6004	  0.0408	 -0.0079	  0.0000
  4.7096	  1.6004	  0.0395	 -0.0110	  0.0000
  4.8733	  1.6004	  0.0374	 -0.0163	  0.0000
  5.0369	  1.6004	  0.0364	 -0.0205	  0.0000
  5.2006	  1.6004	  0.0393	 -0.0292	  0.0000
  5.3642	  1.6004	  0.0329	 -0.0333	  0.0000
  5.5278	  1.6004	  0.0193	 -0.0171	  0.0000
  5.6915	  1.6004	  0.0184	 -0.0161	  0.0000
  5.8551	  1.6004	  0.0154	 -0.0163	  0.0000
  6.0188	  1.6004	  0.0109	 -0.0300	  0.0000
  6.1824	  1.6004	  0.0064	 -0.0229	  0.0000
  6.3461	  1.6004	  0.0006	 -0.0181	  0.0000
  6.5097	  1.6004	 -0.0061	 -0.0245	  0.0000
  6.6733	  1.6004	 -0.0035	 -0.0147	  0.0000
  6.8370	  1.6004	 -0.0036	 -0.0097	  0.0000
  7.0006	  1.6004	 -0.0082	 -0.0042	  0.0000
  7.1643	  1.6004	 -0.0100	  0.0027	  0.0000
  7.3279	  1.6004	 -0.0131	  0.0101	  0.0000
  0.1276	  1.4368	  0.0234	  0.0194	  0.0000
  0.2913	  1.4368	  0.0328	  0.0280	  0.0000
  0.4549	  1.4368	  0.0244	  0.0257	  0.0000
  0.6186	  1.4368	  0.0184	  0.0317	  0.0000
  0.7822	  1.4368	  0.0223	  0.0333	  0.0000
  0.9459	  1.4368	  0.0346	  0.0337	  0.0000
  1.1095	  1.4368	  0.0208	  0.0346	  0.0000
  1.2731	  1.4368	  0.0295	  0.0332	  0.0000
  1.4368	  1.4368	  0.0357	  0.0331	  0.0000
  1.6004	  1.4368	  0.0390	  0.0278	  0.0000
